VisitID,PropertyID,ClientID,AgentID,VisitDate
4338,400,35,67,2024-09-27
4339,524,794,63,2024-09-04
4340,631,229,4,2024-05-15
4341,508,1115,15,2024-09-06
4342,217,740,13,2025-01-07
4343,537,695,12,2025-02-26
4344,13,998,73,2025-01-06
4345,153,451,77,2024-10-27
4346,647,808,5,2024-06-16
4347,553,1452,98,2024-10-26
4348,773,553,42,2024-08-10
4349,212,767,8,2025-04-21
4350,968,887,4,2024-09-14
4351,488,1067,4,2024-10-29
4352,386,1007,10,2024-08-19
4353,41,453,68,2025-01-01
4354,2,1216,66,2024-08-30
4355,41,741,37,2024-11-22
4356,480,1,58,2025-03-25
4357,620,255,84,2024-09-08
4358,655,353,100,2025-04-05
4359,246,688,53,2025-03-15
4360,931,993,44,2024-05-14
4361,462,18,3,2024-11-10
4362,628,599,19,2025-01-06
4363,998,1446,59,2024-09-01
4364,659,686,50,2024-10-06
4365,954,183,78,2024-11-22
4366,328,334,72,2025-01-31
4367,609,1438,69,2025-02-07
4368,835,479,98,2024-11-01
4369,861,297,49,2024-08-15
4370,39,1233,23,2025-01-26
4371,241,664,34,2024-12-01
4372,255,1478,90,2024-10-15
4373,257,952,100,2024-05-30
4374,78,483,58,2025-02-17
4375,150,142,84,2024-11-16
4376,26,1275,55,2024-10-20
4377,724,83,14,2024-06-30
4378,415,523,43,2024-11-10
4379,22,666,31,2024-05-31
4380,606,798,4,2025-03-07
4381,125,100,82,2025-03-25
4382,123,675,80,2024-08-15
4383,878,1295,61,2024-06-09
4384,920,1093,93,2024-09-09
4385,606,354,83,2024-05-29
4386,432,1004,6,2024-08-20
4387,518,760,13,2024-06-12
4388,363,806,65,2025-02-02
4389,254,709,40,2024-09-12
4390,369,1164,16,2024-11-29
4391,185,24,42,2025-01-26
4392,620,1039,6,2025-03-07
4393,440,194,10,2024-12-09
4394,401,546,25,2024-08-02
4395,743,942,47,2024-08-30
4396,736,1258,4,2024-11-08
4397,589,368,37,2024-08-26
4398,193,1168,7,2024-10-15
4399,943,251,89,2024-05-31
4400,565,1262,34,2024-12-17
4401,742,191,9,2025-03-26
4402,76,425,12,2025-01-17
4403,81,739,14,2024-07-02
4404,764,40,43,2024-09-11
4405,26,694,72,2025-04-01
4406,496,238,23,2025-01-27
4407,540,1318,15,2025-04-17
4408,889,43,21,2025-03-24
4409,734,430,26,2025-02-16
4410,691,22,57,2025-04-02
4411,572,1263,52,2024-08-23
4412,1000,246,82,2025-01-05
4413,410,592,8,2025-03-23
4414,213,583,18,2025-02-24
4415,215,828,69,2024-05-27
4416,23,1247,44,2024-12-06
4417,358,475,48,2025-01-24
4418,947,317,4,2025-02-17
4419,863,120,78,2024-08-15
4420,737,1046,63,2024-12-26
4421,408,715,38,2024-12-25
4422,258,1269,79,2024-11-11
4423,812,656,45,2024-08-02
4424,612,626,52,2024-05-22
4425,275,1353,72,2025-03-09
4426,684,2,60,2024-07-15
4427,653,498,41,2024-07-28
4428,720,520,7,2024-07-14
4429,120,1112,26,2024-12-30
4430,940,195,59,2024-05-24
4431,714,749,7,2024-05-12
4432,810,613,79,2024-10-25
4433,369,886,91,2024-05-30
4434,457,1098,73,2025-02-13
4435,485,1171,47,2024-08-15
4436,229,638,16,2024-08-20
4437,974,489,57,2024-12-13
4438,937,24,25,2025-02-15
4439,199,1144,18,2025-03-03
4440,175,140,80,2025-01-18
4441,647,328,15,2024-11-24
4442,377,81,75,2025-02-03
4443,770,959,55,2024-11-07
4444,302,287,62,2024-08-15
4445,509,1029,86,2025-03-17
4446,563,1197,27,2025-03-06
4447,643,235,99,2025-01-17
4448,666,791,62,2024-06-13
4449,497,951,78,2025-02-28
4450,198,482,87,2025-03-14
4451,997,821,97,2025-04-26
4452,776,687,92,2024-10-22
4453,809,1356,92,2024-08-07
4454,773,1418,84,2024-09-19
4455,21,670,75,2024-07-12
4456,59,631,34,2024-12-07
4457,205,569,72,2025-03-12
4458,803,992,91,2024-11-20
4459,291,547,71,2025-04-12
4460,63,449,11,2025-04-05
4461,902,380,22,2025-01-20
4462,34,231,98,2025-03-31
4463,690,175,12,2024-06-02
4464,819,522,8,2024-05-23
4465,819,333,93,2024-11-05
4466,169,403,43,2024-10-06
4467,518,1341,6,2024-09-25
4468,636,1219,16,2025-01-07
4469,50,114,38,2024-11-01
4470,981,930,36,2024-12-10
4471,125,741,18,2025-02-06
4472,236,118,13,2024-07-09
4473,263,57,35,2024-08-29
4474,376,987,22,2025-01-08
4475,706,92,63,2024-08-20
4476,975,510,12,2024-05-31
4477,973,1089,24,2024-08-13
4478,484,743,23,2024-12-05
4479,470,691,93,2024-10-28
4480,726,969,61,2024-08-12
4481,727,898,46,2024-06-22
4482,904,633,48,2025-04-28
4483,208,1342,14,2024-08-30
4484,654,1191,20,2025-02-07
4485,354,977,16,2024-12-17
4486,148,341,59,2025-01-14
4487,255,465,26,2025-04-19
4488,479,827,98,2025-04-23
4489,245,946,70,2025-03-22
4490,518,56,10,2024-07-30
4491,201,975,15,2024-06-21
4492,555,143,57,2025-04-15
4493,102,355,38,2024-07-13
4494,222,518,26,2024-12-15
4495,897,1445,9,2024-05-15
4496,581,423,70,2024-07-09
4497,237,661,17,2025-02-13
4498,942,760,41,2024-10-04
4499,513,981,78,2025-03-26
4500,641,207,78,2025-02-10
4501,122,985,78,2024-09-05
4502,421,1106,72,2024-06-17
4503,120,349,64,2025-01-30
4504,587,164,19,2025-02-19
4505,394,105,20,2025-01-10
4506,630,1478,96,2025-02-22
4507,621,1084,34,2024-08-28
4508,256,461,34,2024-12-03
4509,3,1192,96,2024-06-18
4510,820,702,59,2025-03-08
4511,55,697,15,2025-03-08
4512,120,90,93,2024-08-25
4513,707,967,61,2024-11-03
4514,68,81,66,2025-03-02
4515,1000,434,16,2025-04-26
4516,196,1091,11,2025-04-01
4517,22,259,49,2025-01-16
4518,623,1421,40,2025-02-24
4519,309,505,9,2025-01-05
4520,57,362,83,2025-04-26
4521,409,841,56,2024-09-05
4522,247,676,64,2024-08-15
4523,75,1311,24,2024-11-15
4524,53,503,68,2024-07-22
4525,297,1500,19,2025-03-12
4526,97,508,42,2024-09-16
4527,90,1123,21,2024-10-18
4528,120,503,85,2025-04-27
4529,642,684,25,2024-08-29
4530,5,174,62,2025-05-06
4531,157,263,15,2024-07-06
4532,921,277,43,2024-11-20
4533,356,669,74,2024-09-22
4534,506,1483,32,2024-05-19
4535,871,359,29,2024-06-02
4536,806,81,71,2024-12-21
4537,18,1171,35,2024-06-12
4538,891,462,96,2025-05-07
4539,945,779,32,2024-10-13
4540,551,1350,50,2024-10-06
4541,555,610,84,2024-10-28
4542,659,831,19,2024-07-06
4543,943,505,74,2024-06-17
4544,292,260,76,2024-09-06
4545,472,231,13,2024-05-30
4546,57,744,22,2024-10-16
4547,258,768,98,2025-03-06
4548,296,1410,58,2024-08-09
4549,871,34,85,2024-07-06
4550,412,1389,92,2025-03-16
4551,876,1178,83,2024-11-19
4552,527,858,49,2024-10-12
4553,152,620,48,2024-08-21
4554,380,47,80,2024-05-16
4555,826,805,87,2025-03-27
4556,554,484,43,2024-12-21
4557,90,1470,62,2025-01-17
4558,756,1338,59,2025-01-17
4559,625,808,38,2025-02-17
4560,574,8,16,2024-11-20
4561,295,674,91,2024-12-01
4562,813,694,44,2025-03-03
4563,100,811,74,2024-06-07
4564,70,549,47,2024-07-01
4565,620,969,86,2025-03-04
4566,729,438,100,2024-06-30
4567,780,1106,83,2025-01-28
4568,314,975,88,2025-02-03
4569,539,927,48,2024-06-05
4570,988,691,100,2024-12-25
4571,339,1097,26,2025-03-30
4572,607,122,30,2025-02-08
4573,542,776,60,2024-08-03
4574,669,905,87,2025-02-07
4575,718,882,26,2024-05-14
4576,951,563,3,2025-03-05
4577,286,1418,38,2025-05-11
4578,67,334,4,2024-11-10
4579,733,1077,72,2024-11-29
4580,923,604,12,2025-05-02
4581,714,1157,12,2025-01-30
4582,353,703,85,2025-05-10
4583,950,334,34,2025-01-20
4584,543,1034,25,2025-04-02
4585,838,315,72,2024-07-14
4586,607,113,39,2024-06-04
4587,740,1222,96,2024-11-13
4588,805,1384,27,2024-12-25
4589,832,872,15,2024-08-27
4590,20,118,11,2024-08-24
4591,791,846,10,2024-12-23
4592,829,929,33,2024-11-21
4593,116,235,91,2025-05-01
4594,839,291,18,2024-06-02
4595,636,888,8,2024-08-11
4596,581,1031,30,2025-03-17
4597,940,596,13,2024-07-27
4598,250,598,60,2025-01-12
4599,560,173,50,2024-09-04
4600,346,520,24,2024-11-25
4601,475,357,9,2024-08-20
4602,347,198,97,2025-04-15
4603,531,500,71,2024-07-03
4604,769,1242,30,2024-10-19
4605,151,106,23,2024-06-04
4606,861,182,7,2024-10-29
4607,228,1119,41,2025-01-26
4608,522,723,87,2024-05-13
4609,801,1014,84,2025-02-11
4610,677,1080,37,2025-03-13
4611,744,1214,47,2025-04-24
4612,777,641,82,2025-05-01
4613,527,97,42,2024-10-13
4614,821,398,63,2024-10-15
4615,182,542,70,2025-03-16
4616,663,161,69,2025-01-07
4617,196,398,77,2025-04-05
4618,488,843,19,2025-03-15
4619,948,724,100,2025-01-06
4620,73,274,52,2025-04-26
4621,830,974,43,2025-04-15
4622,727,533,4,2025-03-20
4623,395,753,51,2024-09-07
4624,87,1160,3,2024-12-13
4625,904,1161,38,2024-12-25
4626,980,1001,66,2024-10-27
4627,466,1159,70,2025-04-20
4628,9,515,96,2024-08-10
4629,807,72,49,2024-08-01
4630,57,279,66,2025-04-30
4631,198,953,13,2024-12-03
4632,618,426,2,2025-02-09
4633,317,1202,19,2024-08-01
4634,392,100,60,2024-06-27
4635,137,1371,33,2025-01-09
4636,760,1019,59,2024-09-25
4637,954,655,76,2025-03-21
4638,661,800,57,2025-02-13
4639,666,743,23,2025-02-24
4640,794,956,67,2025-01-14
4641,289,1352,91,2025-02-26
4642,487,696,44,2024-10-08
4643,149,704,59,2024-09-01
4644,79,1208,22,2025-02-02
4645,252,1385,86,2025-02-21
4646,817,330,15,2025-02-18
4647,746,1210,12,2024-10-23
4648,931,660,29,2024-12-09
4649,22,878,29,2024-11-29
4650,688,1226,52,2024-09-21
4651,916,1294,69,2024-12-01
4652,394,503,27,2025-04-02
4653,210,1202,75,2025-01-30
4654,854,860,7,2025-01-10
4655,288,1475,9,2024-11-24
4656,361,1081,21,2025-01-12
4657,255,587,65,2024-11-07
4658,346,370,15,2024-10-02
4659,565,405,65,2025-01-09
4660,725,417,98,2024-11-07
4661,708,700,1,2024-12-03
4662,230,783,28,2024-10-01
4663,626,1252,71,2024-10-22
4664,72,1370,1,2024-07-28
4665,515,382,100,2024-09-04
4666,749,1091,96,2025-03-11
4667,865,694,80,2024-11-16
4668,60,1247,90,2024-06-19
4669,486,429,76,2025-01-16
4670,677,462,19,2024-07-08
4671,162,148,23,2025-02-13
4672,95,1267,80,2024-07-26
4673,845,544,6,2024-07-16
4674,920,879,46,2024-09-08
4675,274,1041,96,2025-02-21
4676,749,814,35,2024-12-24
4677,53,718,83,2024-07-08
4678,360,435,40,2025-03-09
4679,832,197,45,2024-10-17
4680,382,272,57,2024-09-09
4681,209,656,5,2024-09-29
4682,446,1248,65,2024-08-11
4683,776,697,8,2025-01-24
4684,864,991,22,2024-12-01
4685,146,1145,73,2024-06-01
4686,911,1125,37,2024-06-29
4687,302,1206,15,2025-05-11
4688,334,1450,13,2024-12-13
4689,697,1212,66,2024-11-23
4690,817,873,18,2024-11-01
4691,371,134,82,2025-01-03
4692,300,1310,67,2025-03-02
4693,432,1186,81,2025-04-06
4694,784,1005,21,2024-07-16
4695,246,1318,50,2024-07-09
4696,194,38,3,2025-01-19
4697,575,148,33,2024-09-04
4698,604,572,99,2025-02-15
4699,931,373,65,2024-08-30
4700,238,184,44,2025-04-14
4701,745,628,15,2024-09-10
4702,87,1186,47,2024-11-09
4703,647,844,7,2024-07-19
4704,463,856,46,2024-12-26
4705,878,1048,88,2024-11-08
4706,645,521,81,2025-04-02
4707,648,480,40,2025-03-30
4708,436,400,97,2024-07-20
4709,317,1297,64,2024-12-09
4710,73,850,82,2025-04-15
4711,315,1133,32,2024-08-16
4712,843,1462,27,2024-11-22
4713,929,1175,94,2024-12-25
4714,121,76,63,2024-05-31
4715,2,449,43,2024-09-14
4716,506,398,34,2025-01-28
4717,155,598,33,2024-10-10
4718,737,1030,42,2024-10-17
4719,474,55,23,2024-09-07
4720,778,883,71,2024-08-07
4721,879,724,34,2024-12-23
4722,438,1232,15,2024-11-26
4723,983,476,9,2025-02-08
4724,816,1291,58,2025-04-02
4725,870,420,5,2024-10-22
4726,506,1429,65,2025-04-08
4727,837,770,62,2024-08-21
4728,30,1433,32,2025-01-04
4729,585,400,49,2024-07-13
4730,350,1471,26,2024-12-06
4731,981,219,14,2025-02-05
4732,113,613,98,2024-11-01
4733,464,752,23,2025-02-01
4734,499,1462,51,2024-05-19
4735,362,341,48,2024-10-12
4736,948,722,26,2025-04-30
4737,192,1241,82,2024-10-23
4738,822,667,16,2024-09-19
4739,30,807,98,2025-02-22
4740,671,814,63,2025-03-21
4741,790,596,62,2024-05-29
4742,518,1063,60,2025-02-24
4743,687,1200,14,2024-06-06
4744,299,1,61,2025-04-12
4745,737,459,25,2025-01-06
4746,7,1332,15,2025-02-18
4747,701,1286,10,2024-11-16
4748,711,605,95,2024-08-18
4749,933,70,98,2024-12-02
4750,94,177,79,2025-04-24
4751,213,902,7,2024-11-16
4752,334,786,36,2025-03-18
4753,134,80,66,2024-07-05
4754,834,67,27,2025-02-13
4755,739,860,93,2024-05-18
4756,992,1013,82,2024-06-01
4757,882,590,61,2025-03-10
4758,989,245,35,2024-12-27
4759,867,1417,5,2024-10-27
4760,250,1052,64,2024-11-06
4761,427,508,85,2024-09-17
4762,318,1074,36,2025-05-06
4763,947,1239,79,2024-12-13
4764,451,1119,8,2024-06-17
4765,232,362,38,2024-07-05
4766,844,1,20,2024-08-19
4767,67,1036,79,2024-10-02
4768,476,302,51,2024-11-08
4769,996,253,64,2024-06-29
4770,941,407,8,2024-07-21
4771,777,901,95,2024-05-23
4772,55,871,83,2024-12-20
4773,401,196,42,2024-08-09
4774,746,328,27,2024-06-07
4775,717,470,43,2025-02-21
4776,740,555,56,2025-01-04
4777,548,1151,37,2024-06-30
4778,221,1320,42,2024-11-16
4779,806,322,12,2025-03-11
4780,189,1001,1,2024-11-01
4781,97,841,86,2025-02-04
4782,5,322,15,2025-02-17
4783,654,696,45,2025-02-02
4784,5,691,93,2024-07-28
4785,774,134,57,2025-03-06
4786,119,1383,5,2024-07-20
4787,402,559,73,2024-08-11
4788,857,568,76,2024-12-29
4789,341,1078,5,2025-02-06
4790,359,1434,29,2025-04-08
4791,653,828,62,2024-09-25
4792,992,540,94,2024-09-15
4793,768,951,16,2025-04-24
4794,100,920,71,2024-11-30
4795,882,1233,89,2025-01-25
4796,375,423,72,2025-01-14
4797,73,1104,17,2025-04-16
4798,19,378,82,2025-03-12
4799,61,1399,55,2024-11-29
4800,745,1153,87,2024-07-29
4801,648,689,34,2024-11-05
4802,701,450,72,2025-01-21
4803,973,577,97,2024-12-24
4804,141,1081,59,2025-02-22
4805,99,32,82,2025-05-03
4806,257,794,85,2024-12-28
4807,848,1404,32,2025-04-24
4808,152,212,100,2024-06-19
4809,554,1263,89,2025-05-03
4810,522,550,8,2025-04-02
4811,137,1045,85,2024-10-18
4812,34,811,2,2024-11-10
4813,571,1420,72,2024-07-27
4814,286,1079,58,2024-12-18
4815,867,1300,28,2024-12-23
4816,529,1264,27,2024-10-23
4817,335,1288,73,2024-07-26
4818,755,649,66,2024-12-29
4819,597,449,84,2024-09-08
4820,219,1261,43,2024-11-24
4821,161,303,41,2024-07-12
4822,838,574,95,2024-12-09
4823,603,402,7,2024-08-08
4824,459,1234,45,2024-05-21
4825,968,530,85,2025-01-22
4826,709,1061,90,2024-10-07
4827,79,841,87,2024-06-02
4828,232,142,2,2024-08-08
4829,701,491,21,2025-01-05
4830,426,151,84,2024-06-19
4831,261,615,42,2025-02-01
4832,757,89,73,2024-06-12
4833,930,1157,74,2025-02-22
4834,989,190,14,2024-12-19
4835,166,437,67,2024-05-22
4836,684,513,60,2024-12-06
4837,452,24,14,2025-04-25
4838,812,528,75,2025-01-25
4839,215,862,60,2025-03-01
4840,472,1493,1,2025-05-06
4841,590,139,47,2024-12-11
4842,924,368,13,2024-07-03
4843,549,615,41,2025-03-29
4844,30,451,14,2025-05-09
4845,118,685,80,2025-04-01
4846,955,270,6,2025-04-23
4847,90,684,97,2024-08-13
4848,335,1307,63,2024-10-02
4849,967,248,82,2024-11-15
4850,922,1182,60,2024-05-18
4851,916,1378,88,2024-05-21
4852,838,945,71,2025-02-06
4853,392,1406,20,2025-03-22
4854,544,1428,28,2024-10-08
4855,279,308,18,2024-12-18
4856,578,276,67,2024-12-14
4857,507,403,62,2024-10-17
4858,911,466,41,2024-09-03
4859,694,312,2,2024-08-09
4860,667,1299,86,2024-05-18
4861,735,1084,60,2025-02-24
4862,279,305,89,2024-06-17
4863,344,19,72,2025-04-30
4864,824,329,79,2024-08-01
4865,52,1073,15,2024-09-27
4866,184,1197,43,2024-07-29
4867,115,295,57,2024-12-08
4868,641,1285,97,2024-10-25
4869,343,308,37,2024-11-28
4870,803,602,25,2025-02-03
4871,663,759,27,2025-01-05
4872,964,1205,54,2024-12-08
4873,765,1344,57,2025-03-28
4874,966,541,9,2025-01-20
4875,924,627,26,2024-07-31
4876,987,752,60,2025-01-27
4877,85,757,41,2024-05-30
4878,109,744,64,2025-04-20
4879,359,1207,25,2024-07-18
4880,132,198,83,2024-09-20
4881,354,667,72,2025-03-06
4882,730,939,1,2024-06-22
4883,36,1121,35,2024-12-06
4884,346,1295,22,2024-10-12
4885,188,1023,83,2024-12-03
4886,380,470,38,2024-11-14
4887,614,594,40,2024-11-26
4888,219,1005,3,2025-01-15
4889,194,525,7,2025-03-01
4890,236,406,89,2024-10-26
4891,80,1095,15,2024-07-30
4892,854,783,56,2024-10-17
4893,212,658,46,2025-04-27
4894,70,948,82,2024-09-26
4895,579,1107,3,2024-06-16
4896,138,437,94,2025-01-11
4897,638,615,16,2024-08-04
4898,720,225,76,2024-11-02
4899,981,759,50,2025-01-27
4900,264,392,87,2024-09-17
4901,997,1306,77,2025-01-04
4902,900,1328,25,2024-05-25
4903,743,492,91,2025-01-21
4904,888,253,31,2025-01-13
4905,746,1065,46,2024-10-09
4906,936,1103,16,2024-11-08
4907,198,11,96,2025-04-20
4908,391,1414,14,2024-11-06
4909,811,1425,45,2025-03-16
4910,97,1099,82,2024-06-08
4911,917,417,70,2025-04-08
4912,954,970,44,2025-01-15
4913,744,104,80,2025-01-18
4914,611,1421,97,2025-04-08
4915,121,1133,63,2025-02-19
4916,379,208,3,2024-12-30
4917,914,439,90,2024-06-22
4918,174,1210,45,2024-12-25
4919,118,974,11,2024-11-21
4920,711,1481,59,2024-11-10
4921,812,1273,92,2024-05-22
4922,413,747,52,2024-08-10
4923,260,656,26,2025-03-13
4924,696,782,78,2024-10-24
4925,559,870,30,2024-07-30
4926,816,707,11,2024-12-29
4927,731,95,14,2025-04-23
4928,206,518,94,2025-01-30
4929,523,294,1,2025-01-12
4930,961,1482,90,2024-08-01
4931,974,863,29,2024-06-07
4932,928,846,96,2024-06-25
4933,820,760,24,2025-04-01
4934,336,681,63,2024-10-15
4935,230,1140,55,2025-02-10
4936,393,796,91,2024-10-10
4937,8,217,46,2025-01-28
4938,299,1117,74,2025-02-13
4939,655,1411,49,2024-10-09
4940,143,122,52,2024-11-18
4941,51,646,82,2024-07-03
4942,972,760,72,2024-10-08
4943,229,220,60,2025-01-24
4944,818,1391,9,2025-04-05
4945,6,1196,64,2024-10-16
4946,500,836,68,2024-08-11
4947,518,1093,48,2024-11-23
4948,754,121,56,2024-10-12
4949,279,973,15,2025-03-17
4950,18,784,32,2024-10-22
4951,435,441,55,2024-12-06
4952,176,450,45,2024-12-02
4953,193,1105,33,2024-09-19
4954,568,213,2,2024-11-06
4955,140,486,45,2024-07-25
4956,472,1312,79,2024-09-05
4957,494,739,15,2024-06-22
4958,867,891,65,2024-08-04
4959,524,595,32,2024-11-25
4960,48,234,32,2024-06-18
4961,70,819,14,2025-03-06
4962,765,559,4,2024-06-19
4963,936,21,86,2025-03-26
4964,309,561,87,2024-09-05
4965,839,953,29,2025-01-26
4966,47,227,9,2024-07-29
4967,855,1107,45,2025-03-09
4968,85,457,91,2024-12-25
4969,298,1196,2,2025-04-22
4970,476,706,27,2024-11-06
4971,924,349,14,2024-12-10
4972,954,1322,37,2024-07-16
4973,204,355,15,2024-09-11
4974,693,651,8,2025-01-18
4975,954,1433,65,2025-02-09
4976,130,322,5,2025-04-10
4977,705,352,11,2025-03-26
4978,464,387,34,2024-10-15
4979,330,1365,9,2024-08-02
4980,405,407,12,2025-02-11
4981,134,877,52,2024-10-12
4982,940,345,3,2024-06-06
4983,677,416,59,2024-09-13
4984,619,1339,44,2024-10-27
4985,649,777,3,2025-02-26
4986,793,1232,40,2024-07-14
4987,998,1474,50,2024-05-23
4988,504,780,42,2025-04-24
4989,741,634,97,2025-01-31
4990,845,1457,73,2024-07-18
4991,576,1056,7,2024-08-11
4992,587,580,85,2025-02-24
4993,219,527,54,2025-05-09
4994,718,1203,73,2024-11-18
4995,106,884,69,2025-02-22
4996,581,730,32,2024-10-20
4997,365,128,26,2025-05-02
4998,92,1385,98,2024-08-19
4999,494,708,3,2024-07-19
5000,855,552,62,2024-06-21
